[2023-05-12 13:27:06:0049] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0135] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0135] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0135] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0135] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0218] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0218] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0218] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0218] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0304] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0304] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0304] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0304] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0389] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0389] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0389] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0389] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0400] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0400] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0400] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0400] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0450] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0450] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0450] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0450] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0496] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0496] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0496] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0496] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0514] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0514] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0514] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0514] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0525] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0525] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0525] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0525] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0536] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0536] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0536] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0536] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0547] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0547] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0547] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0547] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0558] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0558] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0558] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0558] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0568] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0568] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0568] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0568] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0579] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0579] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0579] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0579] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0590] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0590] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0590] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0590] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0600] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0600] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0600] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0600] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0611] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0611] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0611] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0611] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0621] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0621] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0621] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0621] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0632] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0632] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0632] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0632] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0643] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0643] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0643] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0643] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0654] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0654] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0654] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0654] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0664] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0664] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0664] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0664] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0675] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0675] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0675] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0675] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0685] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0685] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0685] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0685] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0696] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0696] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0696] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0696] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0706] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0706] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0706] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0706] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0716] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0716] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0716] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0716] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0727] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0727] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0727] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0727] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0738] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0738] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0738] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0738] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0748] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0748] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0748] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0748] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0759] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0759] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0759] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0759] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0770] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0770] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0770] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0770] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0781] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0781] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0781] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0781] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0792] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0792] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0792] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0792] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0803] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0803] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0803] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0803] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0814] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0814] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0814] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0814] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0825] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0825] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0825] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0825] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0836] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0836] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0836] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0836] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0847] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0847] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0847] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0847] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0857] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0857] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0857] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0857] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0868] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0868] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0868] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0868] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0879] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0879] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0879] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0879] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0890] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0890] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0890] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0890] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0901] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0901] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0901] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0901] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0912] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0912] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0912] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0912] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0923] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0923] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0923] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0923] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0934] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0934] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0934] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0934] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0945] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0945] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0945] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0945] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0956] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0956] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0956] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0956] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0967] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0967] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0967] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0967] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0978] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0978] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
[2023-05-12 13:27:06:0978] |           NetUDP.cpp-L0708: sendto errror! [10055], preSend[12], actually send[-1]
[2023-05-12 13:27:06:0978] |   GigEVisionGVCP.cpp-L1513: gvcp UDP_Writen pre send len[12], IP[a9fe4140], Port[3956], return[-1]!
